order_id,order_date,month,weekday,state,sales_channel,product_category,product_name,quantity,unit_price,discount,order_status,seller_name,payment_method,total_salles,Faturamento total no ano
ORD-10496,25/02/2024,fevereiro,domingo,RS,Aplicativo,Fotografia,Webcam Logitech,3,"4343,68",15%,Concluído,Mariana Lima,Cartão Crédito,"13031,04",
ORD-10497,15/02/2024,fevereiro,quinta-feira,PE,Não Informado,Acessórios,Suporte Celular,2,"2528,22",15%,Concluído,Ana Silva,Cartão Crédito,"5056,44",
ORD-10498,19/06/2024,junho,quarta-feira,PR,Não Informado,Acessórios,Cabo Lightning,4,"3734,73",0%,Devolvido,Mariana Lima,Boleto,"14938,92",
ORD-10499,13/09/2024,setembro,sexta-feira,SP,Televendas,Áudio,Fone JBL,1,"3147,67",15%,Devolvido,Carlos Souza,Cartão Crédito,"3147,67",
ORD-10500,02/12/2024,dezembro,segunda-feira,SC,Marketplace,Áudio,Caixa de Som JBL,1,"3662,95",5%,Cancelado,Roberto Alves,Boleto,"3662,95",
ORD-10501,17/08/2024,agosto,sábado,PE,Não Informado,Acessórios,Cabo Lightning,2,"1073,45",5%,Cancelado,Carlos Souza,Boleto,"2146,9",
ORD-10502,25/09/2024,setembro,quarta-feira,MG,Loja Física,Fotografia,Tripé Fotográfico,4,"4978,64",5%,Concluído,Não Informado,Pix,"19914,56",
ORD-10503,04/04/2024,abril,quinta-feira,SC,Aplicativo,Fotografia,Câmera Canon,2,"3649,04",10%,Devolvido,Roberto Alves,Boleto,"7298,08",
ORD-10504,20/05/2024,maio,segunda-feira,SP,Televendas,Fotografia,Tripé Fotográfico,2,"578,52",5%,Devolvido,Não Informado,Pix,"1157,04",
ORD-10505,01/11/2024,novembro,sexta-feira,RJ,Não Informado,Acessórios,Carregador USB-C,2,"3452,52",10%,Concluído,Carlos Souza,Pix,"6905,04",
ORD-10506,30/12/2024,dezembro,segunda-feira,GO,Aplicativo,Acessórios,Cabo Lightning,3,"960,68",15%,Cancelado,Carlos Souza,Cartão Crédito,"2882,04",
ORD-10507,28/07/2024,julho,domingo,RS,Marketplace,Celulares,iPhone 13,3,"4753,48",5%,Concluído,Carlos Souza,Cartão Crédito,"14260,44",
ORD-10508,18/12/2024,dezembro,quarta-feira,SC,E-commerce,Acessórios,Cabo Lightning,4,"4443,56",15%,Concluído,Mariana Lima,Cartão Crédito,"17774,24",
ORD-10509,19/10/2024,outubro,sábado,PE,E-commerce,Acessórios,Suporte Celular,5,"2649,89",0%,Concluído,Roberto Alves,Pix,"13249,45",
ORD-10510,02/10/2024,outubro,quarta-feira,PE,Não Informado,Celulares,Xiaomi Redmi Note,1,"244,3",15%,Concluído,Carlos Souza,Boleto,"244,3",
ORD-10511,04/06/2024,junho,terça-feira,SP,Não Informado,Tablets,Galaxy Tab S8,4,"874,11",10%,Cancelado,Roberto Alves,Boleto,"3496,44",
ORD-10512,13/09/2024,setembro,sexta-feira,SC,Aplicativo,Tablets,iPad 10,2,"3904,72",5%,Devolvido,Roberto Alves,Pix,"7809,44",
ORD-10513,29/10/2024,outubro,terça-feira,BA,Loja Física,Celulares,Samsung Galaxy S22,2,"4418,61",0%,Cancelado,Ana Silva,Pix,"8837,22",
ORD-10514,20/11/2024,novembro,quarta-feira,PE,Televendas,Informática,Monitor Samsung,1,"2642,9",15%,Cancelado,Roberto Alves,Pix,"2642,9",
ORD-10515,28/03/2024,março,quinta-feira,MG,Marketplace,Tablets,iPad 10,5,"4362,96",5%,Cancelado,Ana Silva,Cartão Crédito,"21814,8",
ORD-10516,16/08/2024,agosto,sexta-feira,RS,E-commerce,Áudio,Caixa de Som JBL,1,"944,45",5%,Devolvido,Ana Silva,Cartão Crédito,"944,45",
ORD-10517,05/10/2024,outubro,sábado,RS,Televendas,Tablets,Galaxy Tab S8,5,"4419,38",5%,Concluído,Roberto Alves,Cartão Crédito,"22096,9",
ORD-10518,03/11/2024,novembro,domingo,PE,Marketplace,Tablets,iPad 10,1,"1261,33",10%,Concluído,Carlos Souza,Cartão Crédito,"1261,33",
ORD-10519,19/01/2024,janeiro,sexta-feira,PR,E-commerce,Informática,Teclado Mecânico,1,"3351,63",10%,Concluído,Ana Silva,Cartão Crédito,"3351,63",
ORD-10520,10/12/2024,dezembro,terça-feira,GO,Não Informado,Celulares,iPhone 13,5,"3321,58",5%,Devolvido,Ana Silva,Pix,"16607,9",
ORD-10521,07/07/2024,julho,domingo,BA,Aplicativo,Áudio,Caixa de Som JBL,1,"3804,29",0%,Cancelado,Ana Silva,Boleto,"3804,29",
ORD-10522,26/09/2024,setembro,quinta-feira,SP,E-commerce,Áudio,Caixa de Som JBL,5,"1088,73",5%,Concluído,Roberto Alves,Boleto,"5443,65",
ORD-10523,27/12/2024,dezembro,sexta-feira,BA,Televendas,Fotografia,Tripé Fotográfico,4,"3063,78",10%,Devolvido,Carlos Souza,Pix,"12255,12",
ORD-10524,23/09/2024,setembro,segunda-feira,RS,Não Informado,Acessórios,Cabo Lightning,1,"2513,82",5%,Devolvido,Carlos Souza,Pix,"2513,82",
ORD-10525,26/08/2024,agosto,segunda-feira,SC,Aplicativo,Informática,Notebook Dell,1,"3700,47",5%,Concluído,Mariana Lima,Boleto,"3700,47",
ORD-10526,18/04/2024,abril,quinta-feira,BA,E-commerce,Acessórios,Suporte Celular,1,"1045,88",10%,Devolvido,Mariana Lima,Pix,"1045,88",
ORD-10527,04/01/2024,janeiro,quinta-feira,SP,Marketplace,Acessórios,Cabo Lightning,1,"1699,75",15%,Cancelado,Mariana Lima,Boleto,"1699,75",
ORD-10528,30/08/2024,agosto,sexta-feira,GO,Televendas,Fotografia,Webcam Logitech,1,"721,98",5%,Devolvido,Roberto Alves,Cartão Crédito,"721,98",
ORD-10529,23/09/2024,setembro,segunda-feira,PE,Televendas,Fotografia,Câmera Canon,5,"3638,57",10%,Concluído,Carlos Souza,Pix,"18192,85",
ORD-10530,30/06/2024,junho,domingo,PR,Aplicativo,Fotografia,Webcam Logitech,2,"1438,28",0%,Cancelado,Não Informado,Pix,"2876,56",
ORD-10531,31/10/2024,outubro,quinta-feira,SP,Loja Física,Tablets,iPad 10,3,"3541,07",10%,Concluído,Ana Silva,Cartão Crédito,"10623,21",
ORD-10532,19/08/2024,agosto,segunda-feira,RJ,Loja Física,Celulares,Samsung Galaxy S22,2,"2649,25",5%,Concluído,Carlos Souza,Pix,"5298,5",
ORD-10533,04/09/2024,setembro,quarta-feira,PE,Loja Física,Tablets,iPad 10,2,"991,55",15%,Devolvido,Carlos Souza,Pix,"1983,1",
ORD-10534,08/03/2024,março,sexta-feira,PE,E-commerce,Acessórios,Suporte Celular,1,"230,94",15%,Concluído,Mariana Lima,Pix,"230,94",
ORD-10535,14/02/2024,fevereiro,quarta-feira,PE,Não Informado,Fotografia,Tripé Fotográfico,4,"4451,47",0%,Devolvido,Ana Silva,Pix,"17805,88",
ORD-10536,17/04/2024,abril,quarta-feira,PE,Loja Física,Áudio,Headset HyperX,2,"1003,1",10%,Concluído,Ana Silva,Boleto,"2006,2",
ORD-10537,20/05/2024,maio,segunda-feira,RS,Televendas,Celulares,iPhone 13,1,"4793,58",0%,Devolvido,Não Informado,Boleto,"4793,58",
ORD-10538,26/12/2024,dezembro,quinta-feira,BA,Televendas,Áudio,Fone JBL,5,"1261,88",0%,Devolvido,Não Informado,Cartão Crédito,"6309,4",
ORD-10539,15/01/2024,janeiro,segunda-feira,SP,E-commerce,Informática,Mouse Logitech,1,"299,76",15%,Concluído,Roberto Alves,Cartão Crédito,"299,76",
ORD-10540,30/10/2024,outubro,quarta-feira,BA,Loja Física,Fotografia,Tripé Fotográfico,1,"3511,86",10%,Cancelado,Não Informado,Pix,"3511,86",
ORD-10541,17/02/2024,fevereiro,sábado,GO,Aplicativo,Tablets,iPad 10,4,"531,45",10%,Cancelado,Carlos Souza,Cartão Crédito,"2125,8",
ORD-10542,05/07/2024,julho,sexta-feira,PR,Aplicativo,Acessórios,Cabo Lightning,2,"3513,09",10%,Concluído,Ana Silva,Pix,"7026,18",
ORD-10543,28/06/2024,junho,sexta-feira,PR,Televendas,Tablets,iPad 10,4,"4236,54",10%,Cancelado,Não Informado,Pix,"16946,16",
ORD-10544,15/06/2024,junho,sábado,PE,Aplicativo,Tablets,iPad 10,1,"401,07",10%,Concluído,Não Informado,Cartão Crédito,"401,07",
ORD-10545,04/05/2024,maio,sábado,RJ,Loja Física,Celulares,Xiaomi Redmi Note,2,"4870,76",15%,Cancelado,Não Informado,Cartão Crédito,"9741,52",
ORD-10546,05/10/2024,outubro,sábado,GO,E-commerce,Tablets,Galaxy Tab S8,2,"906,77",0%,Concluído,Mariana Lima,Pix,"1813,54",
ORD-10547,31/03/2024,março,domingo,SC,Loja Física,Informática,Monitor Samsung,4,"394,56",0%,Concluído,Ana Silva,Pix,"1578,24",
ORD-10548,24/10/2024,outubro,quinta-feira,GO,Televendas,Celulares,iPhone 13,1,"3797,53",5%,Devolvido,Roberto Alves,Pix,"3797,53",
ORD-10549,10/04/2024,abril,quarta-feira,BA,Aplicativo,Acessórios,Cabo Lightning,1,"4393,26",10%,Devolvido,Ana Silva,Pix,"4393,26",
ORD-10550,06/03/2024,março,quarta-feira,SP,Não Informado,Informática,Monitor Samsung,1,"1877,65",0%,Devolvido,Ana Silva,Boleto,"1877,65",
ORD-10551,09/08/2024,agosto,sexta-feira,SC,Aplicativo,Informática,Mouse Logitech,5,"2001,63",10%,Concluído,Roberto Alves,Pix,"10008,15",
ORD-10552,29/03/2024,março,sexta-feira,PR,Aplicativo,Celulares,Xiaomi Redmi Note,2,"981,72",15%,Cancelado,Mariana Lima,Boleto,"1963,44",
ORD-10553,06/01/2024,janeiro,sábado,SC,Marketplace,Celulares,iPhone 13,1,"127,75",15%,Concluído,Carlos Souza,Boleto,"127,75",
ORD-10554,22/12/2024,dezembro,domingo,PE,Aplicativo,Tablets,Galaxy Tab S8,4,"3135,08",15%,Concluído,Roberto Alves,Boleto,"12540,32",
ORD-10555,05/08/2024,agosto,segunda-feira,PE,Loja Física,Celulares,iPhone 13,1,"2910,8",5%,Concluído,Não Informado,Pix,"2910,8",
ORD-10556,20/01/2024,janeiro,sábado,GO,Não Informado,Áudio,Fone JBL,4,"3539,17",0%,Concluído,Carlos Souza,Boleto,"14156,68",
ORD-10557,23/05/2024,maio,quinta-feira,RS,Aplicativo,Fotografia,Tripé Fotográfico,5,"437,26",0%,Concluído,Não Informado,Pix,"2186,3",
ORD-10558,28/01/2024,janeiro,domingo,GO,Televendas,Áudio,Headset HyperX,5,"3903,71",15%,Concluído,Não Informado,Boleto,"19518,55",
ORD-10559,29/06/2024,junho,sábado,BA,E-commerce,Áudio,Caixa de Som JBL,3,"879,17",10%,Concluído,Não Informado,Cartão Crédito,"2637,51",
ORD-10560,02/12/2024,dezembro,segunda-feira,GO,E-commerce,Acessórios,Carregador USB-C,1,"3140,37",10%,Cancelado,Não Informado,Pix,"3140,37",
ORD-10561,08/03/2024,março,sexta-feira,SP,Não Informado,Áudio,Caixa de Som JBL,3,"1412,32",10%,Concluído,Não Informado,Cartão Crédito,"4236,96",
ORD-10562,18/03/2024,março,segunda-feira,BA,Não Informado,Acessórios,Suporte Celular,4,"1880,35",5%,Cancelado,Roberto Alves,Cartão Crédito,"7521,4",
ORD-10563,24/06/2024,junho,segunda-feira,GO,Aplicativo,Acessórios,Carregador USB-C,2,"2997,94",5%,Concluído,Carlos Souza,Boleto,"5995,88",
ORD-10564,17/04/2024,abril,quarta-feira,BA,E-commerce,Tablets,iPad 10,1,"4217,07",0%,Concluído,Carlos Souza,Cartão Crédito,"4217,07",
ORD-10565,03/06/2024,junho,segunda-feira,SC,Não Informado,Tablets,Galaxy Tab S8,1,"4743,85",5%,Concluído,Roberto Alves,Boleto,"4743,85",
ORD-10566,10/08/2024,agosto,sábado,SC,Não Informado,Celulares,Xiaomi Redmi Note,3,"4639,75",15%,Devolvido,Não Informado,Boleto,"13919,25",
ORD-10567,29/09/2024,setembro,domingo,BA,Loja Física,Informática,Notebook Dell,3,"4783,11",15%,Devolvido,Mariana Lima,Pix,"14349,33",
ORD-10568,26/10/2024,outubro,sábado,RS,Televendas,Áudio,Headset HyperX,4,"3877,1",5%,Devolvido,Carlos Souza,Boleto,"15508,4",
ORD-10569,10/12/2024,dezembro,terça-feira,PE,E-commerce,Acessórios,Carregador USB-C,1,"109,21",0%,Concluído,Mariana Lima,Cartão Crédito,"109,21",
ORD-10570,08/05/2024,maio,quarta-feira,SP,Televendas,Fotografia,Webcam Logitech,1,"167,32",0%,Cancelado,Não Informado,Boleto,"167,32",
ORD-10571,14/02/2024,fevereiro,quarta-feira,RJ,Não Informado,Informática,Notebook Dell,2,"1910,99",5%,Cancelado,Mariana Lima,Boleto,"3821,98",
ORD-10572,23/11/2024,novembro,sábado,BA,Marketplace,Tablets,iPad 10,3,"3858,33",10%,Concluído,Mariana Lima,Pix,"11574,99",
ORD-10573,19/06/2024,junho,quarta-feira,MG,Aplicativo,Tablets,Galaxy Tab S8,3,"4780,25",10%,Concluído,Roberto Alves,Cartão Crédito,"14340,75",
ORD-10574,01/04/2024,abril,segunda-feira,RS,Televendas,Acessórios,Cabo Lightning,4,"586,73",15%,Concluído,Roberto Alves,Boleto,"2346,92",
ORD-10575,18/01/2024,janeiro,quinta-feira,GO,E-commerce,Áudio,Fone JBL,1,"2878,16",10%,Concluído,Carlos Souza,Boleto,"2878,16",
ORD-10576,20/01/2024,janeiro,sábado,SC,Televendas,Fotografia,Câmera Canon,4,"1368,86",10%,Concluído,Não Informado,Boleto,"5475,44",
ORD-10577,11/08/2024,agosto,domingo,PE,Marketplace,Tablets,Galaxy Tab S8,1,"3915,64",0%,Concluído,Roberto Alves,Boleto,"3915,64",
ORD-10578,17/10/2024,outubro,quinta-feira,SC,E-commerce,Tablets,iPad 10,3,"1700,53",10%,Concluído,Mariana Lima,Pix,"5101,59",
ORD-10579,23/08/2024,agosto,sexta-feira,SC,Não Informado,Áudio,Fone JBL,1,"1055,45",0%,Cancelado,Mariana Lima,Boleto,"1055,45",
ORD-10580,18/11/2024,novembro,segunda-feira,RS,Marketplace,Tablets,iPad 10,3,"2458,19",15%,Concluído,Carlos Souza,Pix,"7374,57",
ORD-10581,02/05/2024,maio,quinta-feira,GO,Televendas,Fotografia,Tripé Fotográfico,4,"361,81",10%,Concluído,Ana Silva,Pix,"1447,24",
ORD-10582,21/06/2024,junho,sexta-feira,PE,Aplicativo,Áudio,Fone JBL,1,"2057,26",5%,Cancelado,Não Informado,Cartão Crédito,"2057,26",
ORD-10583,13/03/2024,março,quarta-feira,RS,Não Informado,Informática,Notebook Dell,1,"144,36",0%,Cancelado,Ana Silva,Cartão Crédito,"144,36",
ORD-10584,06/06/2024,junho,quinta-feira,RJ,E-commerce,Fotografia,Câmera Canon,4,"3075,57",0%,Concluído,Não Informado,Pix,"12302,28",
ORD-10585,13/04/2024,abril,sábado,PR,E-commerce,Celulares,iPhone 13,3,"4067,03",15%,Cancelado,Mariana Lima,Cartão Crédito,"12201,09",
ORD-10586,20/06/2024,junho,quinta-feira,MG,Não Informado,Informática,Mouse Logitech,1,"1405,77",15%,Devolvido,Não Informado,Cartão Crédito,"1405,77",
ORD-10587,24/10/2024,outubro,quinta-feira,MG,E-commerce,Tablets,iPad 10,2,"544,84",15%,Concluído,Ana Silva,Pix,"1089,68",
ORD-10588,15/02/2024,fevereiro,quinta-feira,SC,Não Informado,Informática,Mouse Logitech,1,"2988,97",10%,Concluído,Carlos Souza,Cartão Crédito,"2988,97",
ORD-10589,18/05/2024,maio,sábado,SP,Televendas,Celulares,Xiaomi Redmi Note,4,"2089,56",5%,Cancelado,Roberto Alves,Pix,"8358,24",
ORD-10590,27/06/2024,junho,quinta-feira,RJ,Televendas,Informática,Teclado Mecânico,1,"2810,67",5%,Concluído,Não Informado,Boleto,"2810,67",
ORD-10591,22/04/2024,abril,segunda-feira,SP,Marketplace,Acessórios,Suporte Celular,1,"3313,67",10%,Concluído,Carlos Souza,Boleto,"3313,67",
ORD-10592,31/03/2024,março,domingo,PR,Loja Física,Tablets,Galaxy Tab S8,1,"4617,23",0%,Cancelado,Roberto Alves,Boleto,"4617,23",
ORD-10593,20/08/2024,agosto,terça-feira,MG,E-commerce,Áudio,Headset HyperX,1,"3715,06",5%,Concluído,Não Informado,Pix,"3715,06",
ORD-10594,15/08/2024,agosto,quinta-feira,PR,Marketplace,Informática,Mouse Logitech,5,"1663,56",5%,Concluído,Mariana Lima,Cartão Crédito,"8317,8",
ORD-10595,30/07/2024,julho,terça-feira,GO,Televendas,Informática,Mouse Logitech,4,"4462,26",0%,Concluído,Ana Silva,Cartão Crédito,"17849,04",
ORD-10596,08/11/2024,novembro,sexta-feira,GO,Não Informado,Celulares,iPhone 13,2,"1967,29",5%,Cancelado,Mariana Lima,Boleto,"3934,58",
ORD-10597,06/03/2024,março,quarta-feira,MG,E-commerce,Celulares,Samsung Galaxy S22,1,"2864,9",10%,Concluído,Roberto Alves,Cartão Crédito,"2864,9",
ORD-10598,22/04/2024,abril,segunda-feira,PE,Marketplace,Celulares,Samsung Galaxy S22,5,"826,1",5%,Concluído,Roberto Alves,Pix,"4130,5",
ORD-10599,29/10/2024,outubro,terça-feira,RS,Marketplace,Tablets,iPad 10,4,"1431,9",15%,Devolvido,Roberto Alves,Pix,"5727,6",
ORD-10600,17/03/2024,março,domingo,SP,Aplicativo,Celulares,Xiaomi Redmi Note,1,"2117,97",0%,Concluído,Roberto Alves,Pix,"2117,97",
ORD-10601,22/12/2024,dezembro,domingo,PE,E-commerce,Tablets,Galaxy Tab S8,4,"2501,66",0%,Concluído,Carlos Souza,Cartão Crédito,"10006,64",
ORD-10602,02/05/2024,maio,quinta-feira,MG,Não Informado,Áudio,Caixa de Som JBL,1,"128,85",10%,Concluído,Não Informado,Boleto,"128,85",
ORD-10603,20/08/2024,agosto,terça-feira,MG,Loja Física,Acessórios,Carregador USB-C,2,"4377,29",15%,Concluído,Ana Silva,Boleto,"8754,58",
ORD-10604,19/12/2024,dezembro,quinta-feira,BA,Não Informado,Informática,Monitor Samsung,5,"211,94",15%,Cancelado,Ana Silva,Pix,"1059,7",
ORD-10605,29/01/2024,janeiro,segunda-feira,RJ,Aplicativo,Áudio,Headset HyperX,1,"1851,75",0%,Devolvido,Roberto Alves,Pix,"1851,75",
ORD-10606,06/07/2024,julho,sábado,PE,Não Informado,Informática,Teclado Mecânico,1,"2816,01",0%,Cancelado,Carlos Souza,Boleto,"2816,01",
ORD-10607,28/02/2024,fevereiro,quarta-feira,RS,Loja Física,Celulares,Xiaomi Redmi Note,4,"3700,03",5%,Devolvido,Mariana Lima,Pix,"14800,12",
ORD-10608,21/05/2024,maio,terça-feira,GO,Televendas,Fotografia,Webcam Logitech,1,"1895,43",15%,Concluído,Roberto Alves,Boleto,"1895,43",
ORD-10609,29/09/2024,setembro,domingo,RS,Aplicativo,Acessórios,Suporte Celular,4,"3123,71",0%,Concluído,Ana Silva,Cartão Crédito,"12494,84",
ORD-10610,09/02/2024,fevereiro,sexta-feira,GO,Marketplace,Celulares,Samsung Galaxy S22,2,"1415,92",5%,Cancelado,Não Informado,Boleto,"2831,84",
ORD-10611,01/08/2024,agosto,quinta-feira,PR,Aplicativo,Informática,Teclado Mecânico,5,"4662,02",15%,Concluído,Ana Silva,Boleto,"23310,1",
ORD-10612,12/01/2024,janeiro,sexta-feira,PR,Não Informado,Celulares,iPhone 13,5,"3241,13",15%,Devolvido,Roberto Alves,Pix,"16205,65",
ORD-10613,28/09/2024,setembro,sábado,BA,Marketplace,Fotografia,Tripé Fotográfico,4,"2317,14",5%,Devolvido,Carlos Souza,Cartão Crédito,"9268,56",
ORD-10614,25/01/2024,janeiro,quinta-feira,MG,Não Informado,Áudio,Caixa de Som JBL,3,"1457,69",5%,Devolvido,Carlos Souza,Cartão Crédito,"4373,07",
ORD-10615,07/12/2024,dezembro,sábado,PR,Televendas,Fotografia,Tripé Fotográfico,2,"1227,63",0%,Cancelado,Roberto Alves,Boleto,"2455,26",
ORD-10616,15/04/2024,abril,segunda-feira,PR,Marketplace,Áudio,Fone JBL,1,"221,71",10%,Devolvido,Roberto Alves,Pix,"221,71",
ORD-10617,03/06/2024,junho,segunda-feira,MG,Aplicativo,Celulares,Xiaomi Redmi Note,1,"2052,58",15%,Devolvido,Carlos Souza,Pix,"2052,58",
ORD-10618,16/09/2024,setembro,segunda-feira,BA,Televendas,Fotografia,Tripé Fotográfico,1,"3541,98",15%,Cancelado,Não Informado,Boleto,"3541,98",
ORD-10619,18/12/2024,dezembro,quarta-feira,MG,Não Informado,Tablets,Galaxy Tab S8,1,"2420,96",0%,Concluído,Mariana Lima,Pix,"2420,96",
ORD-10620,16/08/2024,agosto,sexta-feira,PE,Marketplace,Tablets,iPad 10,1,"1665,51",5%,Devolvido,Carlos Souza,Pix,"1665,51",
ORD-10621,12/12/2024,dezembro,quinta-feira,RS,Aplicativo,Informática,Monitor Samsung,1,"4880,41",15%,Devolvido,Não Informado,Pix,"4880,41",
ORD-10622,07/12/2024,dezembro,sábado,PR,Aplicativo,Acessórios,Carregador USB-C,4,"782,33",15%,Devolvido,Ana Silva,Boleto,"3129,32",
ORD-10623,06/06/2024,junho,quinta-feira,SC,Aplicativo,Áudio,Caixa de Som JBL,5,"483,61",15%,Devolvido,Carlos Souza,Boleto,"2418,05",
ORD-10624,12/03/2024,março,terça-feira,BA,Aplicativo,Tablets,Galaxy Tab S8,5,"476,09",5%,Devolvido,Ana Silva,Pix,"2380,45",
ORD-10625,04/01/2024,janeiro,quinta-feira,MG,Televendas,Tablets,iPad 10,1,"4576,33",15%,Concluído,Não Informado,Cartão Crédito,"4576,33",
ORD-10626,14/07/2024,julho,domingo,BA,Aplicativo,Celulares,iPhone 13,5,"2478,4",10%,Concluído,Carlos Souza,Pix,12392,
ORD-10627,14/05/2024,maio,terça-feira,RJ,Não Informado,Informática,Mouse Logitech,1,"4179,5",15%,Devolvido,Roberto Alves,Cartão Crédito,"4179,5",
ORD-10628,15/01/2024,janeiro,segunda-feira,PR,Televendas,Tablets,iPad 10,3,"2490,6",0%,Concluído,Não Informado,Cartão Crédito,"7471,8",
ORD-10629,17/12/2024,dezembro,terça-feira,PE,Não Informado,Áudio,Headset HyperX,1,"4100,49",10%,Concluído,Mariana Lima,Cartão Crédito,"4100,49",
ORD-10630,15/03/2024,março,sexta-feira,PR,Marketplace,Acessórios,Carregador USB-C,4,"4397,67",5%,Concluído,Mariana Lima,Boleto,"17590,68",
ORD-10631,25/01/2024,janeiro,quinta-feira,PE,Marketplace,Tablets,Galaxy Tab S8,3,"2671,58",0%,Cancelado,Ana Silva,Pix,"8014,74",
ORD-10632,14/06/2024,junho,sexta-feira,PR,E-commerce,Celulares,Xiaomi Redmi Note,1,"4009,39",10%,Devolvido,Carlos Souza,Pix,"4009,39",
ORD-10633,24/05/2024,maio,sexta-feira,RJ,Marketplace,Celulares,Xiaomi Redmi Note,4,"2089,37",5%,Cancelado,Não Informado,Cartão Crédito,"8357,48",
ORD-10634,10/11/2024,novembro,domingo,SC,Aplicativo,Celulares,Xiaomi Redmi Note,5,"4238,05",0%,Concluído,Ana Silva,Cartão Crédito,"21190,25",
ORD-10635,27/06/2024,junho,quinta-feira,PE,Loja Física,Informática,Monitor Samsung,1,"1844,71",15%,Cancelado,Mariana Lima,Pix,"1844,71",
ORD-10636,23/04/2024,abril,terça-feira,BA,Marketplace,Fotografia,Câmera Canon,1,"754,68",5%,Cancelado,Carlos Souza,Pix,"754,68",
ORD-10637,09/02/2024,fevereiro,sexta-feira,RS,E-commerce,Tablets,iPad 10,4,"3798,8",0%,Concluído,Não Informado,Pix,"15195,2",
ORD-10638,01/03/2024,março,sexta-feira,RJ,E-commerce,Informática,Monitor Samsung,1,"377,92",0%,Cancelado,Não Informado,Cartão Crédito,"377,92",
ORD-10639,28/06/2024,junho,sexta-feira,PR,Loja Física,Celulares,Xiaomi Redmi Note,1,"770,51",10%,Cancelado,Não Informado,Boleto,"770,51",
ORD-10640,15/09/2024,setembro,domingo,PE,Marketplace,Acessórios,Carregador USB-C,1,"540,57",0%,Cancelado,Mariana Lima,Cartão Crédito,"540,57",
ORD-10641,20/02/2024,fevereiro,terça-feira,PR,Não Informado,Acessórios,Carregador USB-C,5,"4263,92",15%,Cancelado,Roberto Alves,Boleto,"21319,6",
ORD-10642,30/06/2024,junho,domingo,SC,E-commerce,Informática,Mouse Logitech,4,"1110,66",5%,Devolvido,Ana Silva,Cartão Crédito,"4442,64",
ORD-10643,10/09/2024,setembro,terça-feira,RJ,Loja Física,Informática,Mouse Logitech,1,"1476,94",0%,Concluído,Ana Silva,Cartão Crédito,"1476,94",
ORD-10644,03/11/2024,novembro,domingo,RS,Televendas,Áudio,Caixa de Som JBL,3,"3450,88",15%,Concluído,Mariana Lima,Cartão Crédito,"10352,64",
ORD-10645,31/08/2024,agosto,sábado,RJ,Aplicativo,Celulares,iPhone 13,3,"937,52",15%,Concluído,Não Informado,Boleto,"2812,56",
ORD-10646,02/03/2024,março,sábado,MG,E-commerce,Fotografia,Câmera Canon,4,"2033,09",0%,Devolvido,Carlos Souza,Boleto,"8132,36",
ORD-10647,25/07/2024,julho,quinta-feira,BA,Não Informado,Celulares,Xiaomi Redmi Note,2,"4198,64",15%,Devolvido,Roberto Alves,Boleto,"8397,28",
ORD-10648,05/09/2024,setembro,quinta-feira,RJ,E-commerce,Tablets,Galaxy Tab S8,3,"779,5",15%,Devolvido,Roberto Alves,Cartão Crédito,"2338,5",
ORD-10649,09/03/2024,março,sábado,GO,Não Informado,Celulares,Xiaomi Redmi Note,1,"3702,1",0%,Concluído,Carlos Souza,Cartão Crédito,"3702,1",
ORD-10650,16/06/2024,junho,domingo,RJ,Não Informado,Acessórios,Suporte Celular,3,"3128,74",0%,Concluído,Roberto Alves,Cartão Crédito,"9386,22",
ORD-10651,11/09/2024,setembro,quarta-feira,PE,Televendas,Áudio,Headset HyperX,5,"1345,24",10%,Concluído,Ana Silva,Cartão Crédito,"6726,2",
ORD-10652,18/08/2024,agosto,domingo,SP,Marketplace,Informática,Monitor Samsung,4,"2240,65",0%,Devolvido,Carlos Souza,Cartão Crédito,"8962,6",
ORD-10653,08/06/2024,junho,sábado,GO,Não Informado,Tablets,iPad 10,4,"2462,9",0%,Concluído,Roberto Alves,Pix,"9851,6",
ORD-10654,29/01/2024,janeiro,segunda-feira,PR,Loja Física,Celulares,Xiaomi Redmi Note,3,"2498,72",15%,Devolvido,Ana Silva,Pix,"7496,16",
ORD-10655,06/03/2024,março,quarta-feira,PR,Aplicativo,Acessórios,Carregador USB-C,3,"4057,29",0%,Concluído,Roberto Alves,Boleto,"12171,87",
ORD-10656,28/06/2024,junho,sexta-feira,BA,Televendas,Áudio,Caixa de Som JBL,1,"1258,93",5%,Concluído,Ana Silva,Boleto,"1258,93",
ORD-10657,27/03/2024,março,quarta-feira,SC,Televendas,Informática,Teclado Mecânico,5,"1664,28",15%,Concluído,Mariana Lima,Pix,"8321,4",
ORD-10658,28/10/2024,outubro,segunda-feira,PR,Televendas,Fotografia,Webcam Logitech,3,"1919,8",15%,Concluído,Roberto Alves,Pix,"5759,4",
ORD-10659,15/04/2024,abril,segunda-feira,MG,Televendas,Fotografia,Tripé Fotográfico,4,"2538,7",10%,Devolvido,Mariana Lima,Cartão Crédito,"10154,8",
ORD-10660,21/11/2024,novembro,quinta-feira,SP,Loja Física,Celulares,Samsung Galaxy S22,5,"1109,7",10%,Concluído,Carlos Souza,Pix,"5548,5",
ORD-10661,23/10/2024,outubro,quarta-feira,PE,Aplicativo,Fotografia,Câmera Canon,5,"1717,35",0%,Concluído,Carlos Souza,Boleto,"8586,75",
